,timestamp,visitorid,event,itemid,transactionid
536822,1435343221368,1015139,transaction,51969,3595.0
536844,1435346035680,30812,transaction,191547,14095.0
537183,1435301148838,926821,transaction,382885,11763.0
537397,1435338963654,349352,transaction,317744,13678.0
537414,1435340376480,1328780,transaction,257575,4054.0
537491,1435341349408,401220,transaction,380218,1061.0
537877,1435328008866,382721,transaction,71220,11360.0
537950,1435327700360,282289,transaction,160785,3475.0
538036,1435325664471,181771,transaction,133415,10037.0
538089,1435364109069,428251,transaction,51642,14628.0
538311,1435360197516,752309,transaction,435152,2353.0
538371,1435376880447,335768,transaction,90931,14645.0
538510,1435374078818,881365,transaction,165337,379.0
538729,1435349530712,401899,transaction,369933,11354.0
538865,1435340252066,892771,transaction,31640,14752.0
538866,1435337555884,548772,transaction,375150,13729.0
539063,1435338659002,433583,transaction,414241,16451.0
539067,1435338659002,433583,transaction,152644,16451.0
539115,1435352073791,39480,transaction,150547,9285.0
539136,1435352009408,1313330,transaction,55253,10044.0
539151,1435351608499,1034371,transaction,369933,11461.0
539332,1435352214738,106470,transaction,272667,6923.0
539353,1435353415236,686854,transaction,257200,8460.0
539384,1435353892222,222046,transaction,173780,799.0
539387,1435328373947,499910,transaction,16417,14542.0
539431,1435330552696,1400958,transaction,409804,5058.0
539443,1435331587093,548772,transaction,127995,8837.0
539489,1435331999061,1075423,transaction,166306,6476.0
539525,1435331387269,1075423,transaction,382885,883.0
539535,1435331650457,1165346,transaction,368113,931.0
539782,1435371368048,1075423,transaction,125016,3450.0
539915,1435344478104,1276055,transaction,332302,7188.0
540055,1435342401754,1337665,transaction,119586,7140.0
540128,1435343203729,1015139,transaction,51969,3595.0
540231,1435356738600,836635,transaction,386724,2648.0
540512,1435300148446,420572,transaction,198903,9724.0
540602,1435309001434,105164,transaction,385475,17500.0
540676,1435299387446,118831,transaction,23054,1222.0
540726,1435336385379,899494,transaction,389814,10631.0
540819,1435335644623,776927,transaction,314201,1870.0
540918,1435333839594,548772,transaction,157121,2669.0
541201,1435361009506,851416,transaction,279473,9954.0
541622,1435372216036,836635,transaction,231092,11409.0
541852,1435349741123,1128161,transaction,350384,11599.0
541997,1435339358528,836635,transaction,44648,17276.0
542040,1435340143135,1042112,transaction,259227,10334.0
542056,1435340014092,1356614,transaction,165337,12470.0
542079,1435340471680,836635,transaction,17478,12888.0
542210,1435338992664,98887,transaction,75195,15244.0
542249,1435341565617,1024199,transaction,448839,16280.0
542355,1435372119011,744243,transaction,42837,6158.0
542356,1435372119011,744243,transaction,45216,6158.0
542404,1435367254148,204392,transaction,15903,924.0
542646,1435304930232,562813,transaction,184903,5003.0
542647,1435304930185,562813,transaction,312728,5003.0
542731,1435300331929,754046,transaction,264183,9148.0
542755,1435300114417,976601,transaction,11311,13385.0
542970,1435329714878,16975,transaction,413241,10662.0
543166,1435345705925,1039976,transaction,45377,14812.0
543170,1435344872042,458267,transaction,198903,12074.0
543269,1435342788110,1357083,transaction,391156,15191.0
543483,1435355397018,1184363,transaction,146492,10603.0
543532,1435356946473,376591,transaction,257534,3442.0
543611,1435356304201,1075423,transaction,167543,3904.0
543700,1435353213349,138131,transaction,127939,1572.0
543765,1435352073807,39480,transaction,151385,9285.0
544131,1435382313521,562364,transaction,11976,13365.0
544390,1435361611110,1309268,transaction,186352,11106.0
544599,1435365667943,316850,transaction,380061,518.0
544610,1435364826352,1325176,transaction,122456,10298.0
544651,1435334280159,342381,transaction,253150,10754.0
544684,1435335471948,201690,transaction,350384,631.0
544695,1435337029000,836635,transaction,65346,3148.0
544872,1435349235872,1075423,transaction,385355,8786.0
544966,1435347266378,548772,transaction,185167,3847.0
544992,1435349384834,1287798,transaction,409804,12119.0
545023,1435349877436,343412,transaction,255614,15343.0
545136,1435346930661,1032,transaction,243949,9747.0
545156,1435358556118,1150086,transaction,1152,15187.0
545436,1435341565621,1024199,transaction,367664,16280.0
545489,1435340111110,836635,transaction,308967,17647.0
545498,1435340465453,602688,transaction,231482,1057.0
545573,1435341193713,729517,transaction,353237,7559.0
545665,1435338659002,433583,transaction,323030,16451.0
545749,1435331650332,1165346,transaction,368113,931.0
545889,1435332279415,1075423,transaction,12217,14720.0
545926,1435329598565,621942,transaction,82229,7648.0
546580,1435353193633,739647,transaction,385355,8134.0
546904,1435371054508,1364037,transaction,64099,135.0
547316,1435382523800,365845,transaction,92668,15580.0
547489,1435381695074,471485,transaction,315545,2675.0
547591,1435365667943,316850,transaction,204023,518.0
547611,1435361468447,328911,transaction,175818,2570.0
547771,1435364260304,672896,transaction,461686,713.0
547845,1435336235002,723877,transaction,178416,14917.0
547924,1435335209889,137110,transaction,129121,1633.0
548114,1435555799892,1350315,transaction,197709,12350.0
548462,1435525162183,239564,transaction,248127,2399.0
548491,1435525487531,1255826,transaction,445486,13818.0
548861,1435527266881,1024325,transaction,275703,6884.0
548882,1435527261865,836635,transaction,311464,12351.0
549060,1435527589190,675368,transaction,311464,10848.0
549315,1435538641805,530559,transaction,330469,11162.0
549332,1435538641805,530559,transaction,16509,11162.0
549341,1435540968915,537127,transaction,132168,8758.0
549405,1435533936961,1368638,transaction,100282,11895.0
549471,1435534246594,770015,transaction,49384,9593.0
549651,1435536133426,1150086,transaction,316472,11466.0
550223,1435511309963,836635,transaction,193828,7896.0
550626,1435552074235,1161252,transaction,104560,7388.0
550627,1435552074252,1161252,transaction,44631,7388.0
550706,1435552325337,1366329,transaction,73093,14516.0
550767,1435546883856,264883,transaction,272733,10541.0
550939,1435545076288,917500,transaction,160015,6007.0
551013,1435546561429,1009613,transaction,193518,2295.0
551226,1435514783669,400159,transaction,105875,13338.0
551277,1435509683815,455429,transaction,104342,17388.0
551316,1435513911411,371606,transaction,128513,11977.0
551394,1435542520426,1296680,transaction,90931,5223.0
551496,1435537648805,1150086,transaction,218962,2827.0
551625,1435542640922,504656,transaction,422561,10182.0
551728,1435549355066,236158,transaction,161666,6885.0
551739,1435548050678,1077968,transaction,206937,13751.0
551946,1435530181545,1243048,transaction,89766,4733.0
552041,1435528106851,371606,transaction,425094,5202.0
552065,1435529113906,331610,transaction,129220,10671.0
552127,1435527261865,836635,transaction,92979,12351.0
552281,1435503793381,999814,transaction,36130,7320.0
552360,1435504041692,1220372,transaction,32450,14424.0
552791,1435517979242,1150086,transaction,406543,10435.0
553147,1435537280064,130293,transaction,246090,2437.0
553422,1435556627425,615250,transaction,313007,921.0
553477,1435524355847,647011,transaction,351074,1722.0
553742,1435544965855,294088,transaction,122529,10572.0
553811,1435546561413,1009613,transaction,367374,2295.0
553908,1435545747621,389058,transaction,34148,7941.0
553977,1435545502952,521580,transaction,115258,4897.0
554019,1435512525181,836635,transaction,433264,8526.0
554040,1435511243713,48703,transaction,193518,8979.0
554399,1435551016980,118129,transaction,247059,15603.0
554400,1435551016980,118129,transaction,201742,15603.0
554456,1435552622912,387388,transaction,239564,1021.0
554981,1435529356326,713967,transaction,99675,5488.0
554992,1435526934599,39272,transaction,48030,11263.0
555230,1435532690729,86982,transaction,324290,5803.0
555288,1435536961790,317601,transaction,279316,5319.0
555293,1435534543193,761181,transaction,81763,14301.0
555648,1435545436722,1009613,transaction,367374,1646.0
555749,1435543595312,695074,transaction,104342,13737.0
556210,1435519650803,514943,transaction,398343,16487.0
556275,1435517659979,1118397,transaction,354151,11872.0
556574,1435537622980,530559,transaction,112709,7547.0
556720,1435540344231,303706,transaction,119586,15858.0
557204,1435509525521,1150086,transaction,170353,11800.0
557227,1435511523640,530559,transaction,289633,9960.0
557234,1435514783669,400159,transaction,263993,13338.0
557645,1435542640891,504656,transaction,232172,10182.0
557805,1435534543193,761181,transaction,87856,14301.0
557806,1435532864665,836635,transaction,268530,16013.0
558013,1435546912295,861638,transaction,239691,17571.0
558091,1435543879514,610115,transaction,17478,5201.0
558121,1435543015510,395411,transaction,322620,1577.0
558178,1435545814868,574213,transaction,151061,5296.0
558264,1435525162183,239564,transaction,148034,2399.0
558283,1435525162214,239564,transaction,132507,2399.0
558412,1435523588564,836635,transaction,266085,534.0
558430,1435525421402,836635,transaction,439194,632.0
558556,1435471271773,329190,transaction,65420,2661.0
558830,1435519366124,578239,transaction,327799,14252.0
558912,1435519272570,1150086,transaction,7943,9628.0
558985,1435520188683,385414,transaction,340093,16058.0
559009,1435520200437,530559,transaction,465522,3407.0
559282,1435507371956,1150086,transaction,191763,535.0
559288,1435504041708,1220372,transaction,407344,14424.0
559400,1435553827315,392826,transaction,378637,11000.0
559644,1435552770479,1398725,transaction,34657,8025.0
559689,1435550153582,34667,transaction,284455,6688.0
559915,1435531306929,1330764,transaction,96882,4579.0
560016,1435530882228,700110,transaction,429846,3284.0
560094,1435529661827,461414,transaction,243606,16014.0
560571,1435537292334,300941,transaction,303229,3519.0
560690,1435515031688,371606,transaction,90931,10696.0
560817,1435517429287,836635,transaction,406412,16481.0
560915,1435518394614,130293,transaction,464960,4705.0
561278,1435526126208,1150086,transaction,66480,3201.0
561879,1435524709198,1012836,transaction,458637,10683.0
561978,1435471271773,329190,transaction,90238,2661.0
562636,1435556234793,331980,transaction,90931,259.0
563027,1435548602803,667707,transaction,458637,8638.0
563033,1435548050725,1077968,transaction,30155,13751.0
563034,1435548050647,1077968,transaction,193304,13751.0
563035,1435548050647,1077968,transaction,278363,13751.0
563114,1435552622896,387388,transaction,48030,1021.0
563485,1435513786457,530559,transaction,225420,2402.0
563508,1435513937260,836635,transaction,198637,9487.0
563912,1435548668975,592555,transaction,48030,12434.0
563963,1435551016980,118129,transaction,45731,15603.0
564095,1435542860426,530559,transaction,161371,7774.0
564125,1435545814868,574213,transaction,90487,5296.0
564183,1435543993243,1150086,transaction,378637,14271.0
564263,1435545747621,389058,transaction,279316,7941.0
564348,1435545711449,264883,transaction,272733,11898.0
564526,1435506360628,1005052,transaction,90931,4042.0
564889,1435477169081,823705,transaction,324391,2788.0
564924,1435519062595,1239490,transaction,90389,15298.0
565213,1435534543193,761181,transaction,206298,14301.0
565384,1435532560217,989023,transaction,38932,1009.0
565792,1435525162198,239564,transaction,217585,2399.0
565964,1435522995133,1008793,transaction,187138,1208.0
566533,1435631162483,836635,transaction,187494,677.0
566555,1435613871246,147290,transaction,446522,841.0
566650,1435612916140,836635,transaction,416017,6078.0
566707,1435612537337,684873,transaction,101652,106.0
566841,1435615576467,1342222,transaction,197049,4772.0
566927,1435598583777,684514,transaction,231655,10612.0
566944,1435599124780,437984,transaction,83882,14375.0
566992,1435599846537,892464,transaction,73311,5055.0
567031,1435599727145,804113,transaction,411572,16806.0
567363,1435642602992,1074449,transaction,153778,7460.0
567379,1435639299395,1124964,transaction,157576,8179.0
567419,1435620186790,1035426,transaction,101718,3534.0
567477,1435621828690,1170441,transaction,356024,3706.0
567497,1435623346582,920899,transaction,112917,9712.0
567594,1435621969642,1333167,transaction,114879,11456.0
567621,1435621540219,346132,transaction,282528,9661.0
567740,1435601122872,568481,transaction,459631,10209.0
567744,1435601498501,413758,transaction,321089,17315.0
567747,1435603685015,296024,transaction,236512,14633.0
567804,1435603543253,944307,transaction,434273,3471.0
568098,1435569503215,370053,transaction,282385,6214.0
568244,1435582952947,703762,transaction,39854,1397.0
568678,1435636809447,1152259,transaction,296246,376.0
568709,1435635623450,354766,transaction,329729,15774.0
568782,1435606910794,254893,transaction,69533,15123.0
568818,1435605569858,908446,transaction,307981,15548.0
568888,1435604842024,707844,transaction,436694,12384.0
568900,1435606211275,1250902,transaction,17379,8711.0
569073,1435616427259,836635,transaction,37068,17020.0
569120,1435615864972,1261090,transaction,61303,10544.0
569155,1435619684680,371606,transaction,272370,13709.0
569203,1435619556783,917594,transaction,317356,5237.0
569204,1435619634464,168684,transaction,303833,10403.0
569336,1435618796943,836635,transaction,277627,7699.0
569481,1435609078913,996879,transaction,361656,13525.0
569490,1435610742173,1019032,transaction,32499,10758.0
569718,1435591824243,684514,transaction,429707,16555.0
570014,1435625278033,1070029,transaction,152644,3105.0
570072,1435627351751,1314820,transaction,8638,7103.0
570411,1435632884029,1097897,transaction,380527,6175.0
570541,1435612537337,684873,transaction,210002,106.0
570683,1435614994306,45870,transaction,407058,6104.0
570933,1435599213372,1118004,transaction,14428,1900.0
571036,1435639589066,798441,transaction,302242,760.0
